date,days_since_last_reset,last_reset_id,last_reset_company
2026-01-09,7,grok-undressing-images,xAI
2026-01-10,8,grok-undressing-images,xAI
2026-01-11,9,grok-undressing-images,xAI
2026-01-12,10,grok-undressing-images,xAI
2026-01-13,11,grok-undressing-images,xAI
2026-01-14,12,grok-undressing-images,xAI
2026-01-15,13,grok-undressing-images,xAI
2026-01-16,14,grok-undressing-images,xAI
2026-01-17,15,grok-undressing-images,xAI
2026-01-18,16,grok-undressing-images,xAI
2026-01-19,17,grok-undressing-images,xAI
2026-01-20,18,grok-undressing-images,xAI
2026-01-21,19,grok-undressing-images,xAI
2026-01-22,20,grok-undressing-images,xAI
2026-01-23,21,grok-undressing-images,xAI
2026-01-24,22,grok-undressing-images,xAI
2026-01-25,23,grok-undressing-images,xAI
2026-01-26,24,grok-undressing-images,xAI
2026-01-27,25,grok-undressing-images,xAI
2026-01-28,26,grok-undressing-images,xAI
2026-01-29,27,grok-undressing-images,xAI
2026-01-30,28,grok-undressing-images,xAI
2026-01-31,29,grok-undressing-images,xAI
2026-02-01,30,grok-undressing-images,xAI
2026-02-02,31,grok-undressing-images,xAI
2026-02-03,32,grok-undressing-images,xAI
2026-02-04,33,grok-undressing-images,xAI
2026-02-05,34,grok-undressing-images,xAI
2026-02-06,35,grok-undressing-images,xAI
2026-02-07,36,grok-undressing-images,xAI
2026-02-08,37,grok-undressing-images,xAI
2026-02-09,38,grok-undressing-images,xAI
2026-02-10,39,grok-undressing-images,xAI
2026-02-11,40,grok-undressing-images,xAI
2026-02-12,41,grok-undressing-images,xAI
2026-02-13,42,grok-undressing-images,xAI
2026-02-14,43,grok-undressing-images,xAI
2026-02-15,44,grok-undressing-images,xAI
2026-02-16,45,grok-undressing-images,xAI
2026-02-17,46,grok-undressing-images,xAI
2026-02-18,47,grok-undressing-images,xAI
2026-02-19,48,grok-undressing-images,xAI
2026-02-20,49,grok-undressing-images,xAI
2026-02-21,50,grok-undressing-images,xAI
2026-02-22,51,grok-undressing-images,xAI
2026-02-23,52,grok-undressing-images,xAI
2026-02-24,53,grok-undressing-images,xAI
2026-02-25,54,grok-undressing-images,xAI
2026-02-26,55,grok-undressing-images,xAI
2026-02-27,56,grok-undressing-images,xAI
2026-02-28,57,grok-undressing-images,xAI
2026-03-01,58,grok-undressing-images,xAI
2026-03-02,59,grok-undressing-images,xAI
2026-03-03,60,grok-undressing-images,xAI
2026-03-04,61,grok-undressing-images,xAI
2026-03-05,62,grok-undressing-images,xAI
2026-03-06,63,grok-undressing-images,xAI
2026-03-07,64,grok-undressing-images,xAI
2026-03-08,65,grok-undressing-images,xAI
2026-03-09,66,grok-undressing-images,xAI
2026-03-10,67,grok-undressing-images,xAI
2026-03-11,68,grok-undressing-images,xAI
2026-03-12,69,grok-undressing-images,xAI
2026-03-13,70,grok-undressing-images,xAI
2026-03-14,71,grok-undressing-images,xAI
2026-03-15,72,grok-undressing-images,xAI
2026-03-16,73,grok-undressing-images,xAI
2026-03-17,74,grok-undressing-images,xAI
2026-03-18,75,grok-undressing-images,xAI
2026-03-19,76,grok-undressing-images,xAI
2026-03-20,77,grok-undressing-images,xAI
2026-03-21,78,grok-undressing-images,xAI
2026-03-22,79,grok-undressing-images,xAI
2026-03-23,80,grok-undressing-images,xAI
2026-03-24,81,grok-undressing-images,xAI
2026-03-25,82,grok-undressing-images,xAI
2026-03-26,83,grok-undressing-images,xAI
2026-03-27,84,grok-undressing-images,xAI
2026-03-28,85,grok-undressing-images,xAI
2026-03-29,86,grok-undressing-images,xAI
2026-03-30,87,grok-undressing-images,xAI
2026-03-31,88,grok-undressing-images,xAI
2026-04-01,89,grok-undressing-images,xAI
2026-04-02,90,grok-undressing-images,xAI
2026-04-03,91,grok-undressing-images,xAI
2026-04-04,92,grok-undressing-images,xAI
2026-04-05,93,grok-undressing-images,xAI
2026-04-06,94,grok-undressing-images,xAI
2026-04-07,95,grok-undressing-images,xAI
2026-04-08,96,grok-undressing-images,xAI
2026-04-09,97,grok-undressing-images,xAI
2026-04-10,98,grok-undressing-images,xAI
2026-04-11,99,grok-undressing-images,xAI
2026-04-12,100,grok-undressing-images,xAI
2026-04-13,101,grok-undressing-images,xAI
2026-04-14,102,grok-undressing-images,xAI
2026-04-15,103,grok-undressing-images,xAI
2026-04-16,104,grok-undressing-images,xAI
2026-04-17,105,grok-undressing-images,xAI
2026-04-18,106,grok-undressing-images,xAI
2026-04-19,107,grok-undressing-images,xAI
2026-04-20,108,grok-undressing-images,xAI
2026-04-21,109,grok-undressing-images,xAI
2026-04-22,110,grok-undressing-images,xAI
2026-04-23,111,grok-undressing-images,xAI
2026-04-24,112,grok-undressing-images,xAI
2026-04-25,113,grok-undressing-images,xAI
2026-04-26,114,grok-undressing-images,xAI
2026-04-27,115,grok-undressing-images,xAI
2026-04-28,116,grok-undressing-images,xAI
2026-04-29,117,grok-undressing-images,xAI
2026-04-30,118,grok-undressing-images,xAI
2026-05-01,119,grok-undressing-images,xAI
2026-05-02,120,grok-undressing-images,xAI
2026-05-03,121,grok-undressing-images,xAI
2026-05-04,122,grok-undressing-images,xAI
2026-05-05,123,grok-undressing-images,xAI
2026-05-06,124,grok-undressing-images,xAI
2026-05-07,125,grok-undressing-images,xAI
2026-05-08,126,grok-undressing-images,xAI
2026-05-09,127,grok-undressing-images,xAI
2026-05-10,128,grok-undressing-images,xAI
2026-05-11,129,grok-undressing-images,xAI
2026-05-12,130,grok-undressing-images,xAI
2026-05-13,131,grok-undressing-images,xAI
2026-05-14,132,grok-undressing-images,xAI
2026-05-15,133,grok-undressing-images,xAI
2026-05-16,134,grok-undressing-images,xAI
2026-05-17,135,grok-undressing-images,xAI
2026-05-18,136,grok-undressing-images,xAI
2026-05-19,137,grok-undressing-images,xAI
2026-05-20,138,grok-undressing-images,xAI
2026-05-21,139,grok-undressing-images,xAI
2026-05-22,140,grok-undressing-images,xAI
2026-05-23,141,grok-undressing-images,xAI
2026-05-24,142,grok-undressing-images,xAI
2026-05-25,143,grok-undressing-images,xAI
2026-05-26,144,grok-undressing-images,xAI
2026-05-27,145,grok-undressing-images,xAI
2026-05-28,146,grok-undressing-images,xAI
2026-05-29,147,grok-undressing-images,xAI
2026-05-30,148,grok-undressing-images,xAI
2026-05-31,149,grok-undressing-images,xAI
2026-06-01,0,meta-support-bot-instagram-takeovers,Meta
2026-06-02,1,meta-support-bot-instagram-takeovers,Meta
2026-06-03,2,meta-support-bot-instagram-takeovers,Meta
2026-06-04,3,meta-support-bot-instagram-takeovers,Meta
2026-06-05,4,meta-support-bot-instagram-takeovers,Meta
2026-06-06,5,meta-support-bot-instagram-takeovers,Meta
2026-06-07,6,meta-support-bot-instagram-takeovers,Meta
2026-06-08,7,meta-support-bot-instagram-takeovers,Meta
2026-06-09,8,meta-support-bot-instagram-takeovers,Meta
2026-06-10,0,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-11,1,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-12,2,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-13,3,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-14,4,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-15,5,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-16,6,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-17,7,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-18,8,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-19,9,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-20,10,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-21,11,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-22,12,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-23,13,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-24,14,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-25,15,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-26,16,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-27,17,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-28,18,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-29,19,anthropic-fable5-invisible-sabotage,Anthropic
2026-06-30,20,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-01,21,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-02,22,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-03,23,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-04,24,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-05,25,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-06,26,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-07,27,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-08,28,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-09,29,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-10,30,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-11,31,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-12,32,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-13,33,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-14,34,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-15,35,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-16,36,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-17,37,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-18,38,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-19,39,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-20,40,anthropic-fable5-invisible-sabotage,Anthropic
2026-07-21,0,openai-hugging-face-breakout,OpenAI
2026-07-22,1,openai-hugging-face-breakout,OpenAI
2026-07-23,2,openai-hugging-face-breakout,OpenAI
2026-07-24,3,openai-hugging-face-breakout,OpenAI
2026-07-25,4,openai-hugging-face-breakout,OpenAI
2026-07-26,5,openai-hugging-face-breakout,OpenAI
2026-07-27,6,openai-hugging-face-breakout,OpenAI
2026-07-28,7,openai-hugging-face-breakout,OpenAI
2026-07-29,8,openai-hugging-face-breakout,OpenAI
2026-07-30,0,anthropic-eval-unauthorized-access,Anthropic
2026-07-31,1,anthropic-eval-unauthorized-access,Anthropic
2026-08-01,2,anthropic-eval-unauthorized-access,Anthropic
2026-08-02,3,anthropic-eval-unauthorized-access,Anthropic
2026-08-03,4,anthropic-eval-unauthorized-access,Anthropic
2026-08-04,5,anthropic-eval-unauthorized-access,Anthropic
2026-08-05,6,anthropic-eval-unauthorized-access,Anthropic
2026-08-06,7,anthropic-eval-unauthorized-access,Anthropic
2026-08-07,8,anthropic-eval-unauthorized-access,Anthropic
2026-08-08,9,anthropic-eval-unauthorized-access,Anthropic
2026-08-09,10,anthropic-eval-unauthorized-access,Anthropic
2026-08-10,11,anthropic-eval-unauthorized-access,Anthropic
2026-08-11,12,anthropic-eval-unauthorized-access,Anthropic
2026-08-12,13,anthropic-eval-unauthorized-access,Anthropic
2026-08-13,14,anthropic-eval-unauthorized-access,Anthropic
2026-08-14,15,anthropic-eval-unauthorized-access,Anthropic
2026-08-15,16,anthropic-eval-unauthorized-access,Anthropic
2026-08-16,17,anthropic-eval-unauthorized-access,Anthropic
2026-08-17,18,anthropic-eval-unauthorized-access,Anthropic
2026-08-18,19,anthropic-eval-unauthorized-access,Anthropic
2026-08-19,20,anthropic-eval-unauthorized-access,Anthropic
2026-08-20,21,anthropic-eval-unauthorized-access,Anthropic
2026-08-21,22,anthropic-eval-unauthorized-access,Anthropic
2026-08-22,23,anthropic-eval-unauthorized-access,Anthropic
2026-08-23,24,anthropic-eval-unauthorized-access,Anthropic
2026-08-24,25,anthropic-eval-unauthorized-access,Anthropic
2026-08-25,26,anthropic-eval-unauthorized-access,Anthropic
2026-08-26,0,openai-openai-postmortem-700-of-its-agents,OpenAI
2026-08-27,1,openai-openai-postmortem-700-of-its-agents,OpenAI
2026-08-28,2,openai-openai-postmortem-700-of-its-agents,OpenAI
2026-08-29,3,openai-openai-postmortem-700-of-its-agents,OpenAI
2026-08-30,4,openai-openai-postmortem-700-of-its-agents,OpenAI
2026-08-31,5,openai-openai-postmortem-700-of-its-agents,OpenAI
2026-09-01,6,openai-openai-postmortem-700-of-its-agents,OpenAI
2026-09-02,7,openai-openai-postmortem-700-of-its-agents,OpenAI
2026-09-03,8,openai-openai-postmortem-700-of-its-agents,OpenAI
